GameDate,GameStartET,Season,VisitorTeamName,VisitorPoints,HomeTeamName,HomePoints,Overtime,Attendance,ArenaName
2020-01-18,6:00p,2019-2020,Milwaukee Bucks,117,Brooklyn Nets,97,,17732,Barclays Center
2020-01-18,7:00p,2019-2020,Phoenix Suns,123,Boston Celtics,119,,19156,TD Garden
2020-01-18,7:30p,2019-2020,Detroit Pistons,136,Atlanta Hawks,103,,17056,State Farm Arena
2020-01-18,7:30p,2019-2020,Philadelphia 76ers,90,New York Knicks,87,,17812,Madison Square Garden
2020-01-18,8:00p,2019-2020,Cleveland Cavaliers,116,Chicago Bulls,118,,19939,United Center
2020-01-18,8:00p,2019-2020,Toronto Raptors,122,Minnesota Timberwolves,112,,16520,Target Center
2020-01-18,8:30p,2019-2020,Orlando Magic,95,Golden State Warriors,109,,18064,Chase Center
2020-01-18,8:30p,2019-2020,Los Angeles Lakers,124,Houston Rockets,115,,18502,Toyota Center
2020-01-18,9:00p,2019-2020,Portland Trail Blazers,106,Oklahoma City Thunder,119,,18203,Chesapeake Energy Arena
2020-01-18,9:00p,2019-2020,Sacramento Kings,101,Utah Jazz,123,,18306,Vivint Smart Home Arena
2020-01-19,3:00p,2019-2020,Miami Heat,102,San Antonio Spurs,107,,18422,AT&T Center
2020-01-19,8:00p,2019-2020,Indiana Pacers,115,Denver Nuggets,107,,19520,Pepsi Center
2020-01-20,2:00p,2019-2020,Detroit Pistons,100,Washington Wizards,106,,17305,Capital One Arena
2020-01-20,2:30p,2019-2020,Toronto Raptors,122,Atlanta Hawks,117,,17300,State Farm Arena
2020-01-20,3:00p,2019-2020,Philadelphia 76ers,117,Brooklyn Nets,111,,16801,Barclays Center
2020-01-20,5:00p,2019-2020,Orlando Magic,106,Charlotte Hornets,83,,16133,Spectrum Center
2020-01-20,5:00p,2019-2020,New York Knicks,106,Cleveland Cavaliers,86,,17133,Rocket Mortgage FieldHouse
2020-01-20,5:00p,2019-2020,Oklahoma City Thunder,112,Houston Rockets,107,,18055,Toyota Center
2020-01-20,5:00p,2019-2020,New Orleans Pelicans,126,Memphis Grizzlies,116,,17794,FedExForum
2020-01-20,5:00p,2019-2020,Sacramento Kings,113,Miami Heat,118,OT,19600,American Airlines Arena
2020-01-20,5:00p,2019-2020,Chicago Bulls,98,Milwaukee Bucks,111,,17747,Fiserv Forum
2020-01-20,7:30p,2019-2020,Los Angeles Lakers,107,Boston Celtics,139,,19156,TD Garden
2020-01-20,8:00p,2019-2020,Denver Nuggets,107,Minnesota Timberwolves,100,,12172,Target Center
2020-01-20,9:00p,2019-2020,San Antonio Spurs,120,Phoenix Suns,118,,14847,Talking Stick Resort Arena
2020-01-20,9:00p,2019-2020,Indiana Pacers,88,Utah Jazz,118,,18306,Vivint Smart Home Arena
2020-01-20,10:00p,2019-2020,Golden State Warriors,124,Portland Trail Blazers,129,OT,19493,Moda Center
2020-01-21,8:30p,2019-2020,Los Angeles Clippers,110,Dallas Mavericks,107,,19783,American Airlines Center
2020-01-22,7:00p,2019-2020,Sacramento Kings,106,Detroit Pistons,127,,13972,Little Caesars Arena
2020-01-22,7:00p,2019-2020,Oklahoma City Thunder,120,Orlando Magic,114,,18846,Amway Center
2020-01-22,7:00p,2019-2020,Philadelphia 76ers,95,Toronto Raptors,107,,19800,Scotiabank Arena
2020-01-22,7:30p,2019-2020,Los Angeles Clippers,95,Atlanta Hawks,102,,14338,State Farm Arena
2020-01-22,7:30p,2019-2020,Memphis Grizzlies,95,Boston Celtics,119,,19156,TD Garden
2020-01-22,7:30p,2019-2020,Washington Wizards,129,Miami Heat,134,OT,19600,American Airlines Arena
2020-01-22,7:30p,2019-2020,Los Angeles Lakers,100,New York Knicks,92,,19812,Madison Square Garden
2020-01-22,8:00p,2019-2020,Minnesota Timberwolves,110,Chicago Bulls,117,,18875,United Center
2020-01-22,8:00p,2019-2020,Denver Nuggets,105,Houston Rockets,121,,18055,Toyota Center
2020-01-22,9:00p,2019-2020,Indiana Pacers,112,Phoenix Suns,87,,14691,Talking Stick Resort Arena
2020-01-22,9:30p,2019-2020,San Antonio Spurs,121,New Orleans Pelicans,117,,18365,Smoothie King Center
2020-01-22,10:00p,2019-2020,Utah Jazz,129,Golden State Warriors,96,,18064,Chase Center
2020-01-23,7:00p,2019-2020,Washington Wizards,124,Cleveland Cavaliers,112,,16689,Rocket Mortgage FieldHouse
2020-01-23,8:00p,2019-2020,Los Angeles Lakers,128,Brooklyn Nets,113,,17732,Barclays Center
2020-01-23,10:30p,2019-2020,Dallas Mavericks,133,Portland Trail Blazers,125,,19574,Moda Center
2020-01-24,3:00p,2019-2020,Milwaukee Bucks,116,Charlotte Hornets,103,,15758,Spectrum Center
2020-01-24,7:00p,2019-2020,Memphis Grizzlies,125,Detroit Pistons,112,,14583,Little Caesars Arena
2020-01-24,7:00p,2019-2020,Boston Celtics,109,Orlando Magic,98,,18846,Amway Center
2020-01-24,7:30p,2019-2020,Toronto Raptors,118,New York Knicks,112,,18883,Madison Square Garden
2020-01-24,8:00p,2019-2020,Sacramento Kings,98,Chicago Bulls,81,,17661,United Center
2020-01-24,8:00p,2019-2020,Los Angeles Clippers,122,Miami Heat,117,,19632,American Airlines Arena
2020-01-24,8:00p,2019-2020,Houston Rockets,131,Minnesota Timberwolves,124,,16101,Target Center
2020-01-24,8:00p,2019-2020,Denver Nuggets,113,New Orleans Pelicans,106,,16398,Smoothie King Center
2020-01-24,8:00p,2019-2020,Atlanta Hawks,111,Oklahoma City Thunder,140,,18203,Chesapeake Energy Arena
2020-01-24,8:30p,2019-2020,Phoenix Suns,103,San Antonio Spurs,99,,18354,AT&T Center
2020-01-24,10:30p,2019-2020,Indiana Pacers,129,Golden State Warriors,118,,18064,Chase Center
2020-01-25,5:00p,2019-2020,Dallas Mavericks,107,Utah Jazz,112,,18306,Vivint Smart Home Arena
2020-01-25,7:00p,2019-2020,Brooklyn Nets,121,Detroit Pistons,111,OT,15890,Little Caesars Arena
2020-01-25,8:00p,2019-2020,Chicago Bulls,118,Cleveland Cavaliers,106,,19432,Rocket Mortgage FieldHouse
2020-01-25,8:00p,2019-2020,Oklahoma City Thunder,113,Minnesota Timberwolves,104,,16236,Target Center
2020-01-25,8:30p,2019-2020,Los Angeles Lakers,91,Philadelphia 76ers,108,,21109,Wells Fargo Center
2020-01-26,3:30p,2019-2020,Houston Rockets,110,Denver Nuggets,117,,19520,Pepsi Center
2020-01-26,4:00p,2019-2020,Toronto Raptors,110,San Antonio Spurs,106,,18354,AT&T Center
2020-01-26,6:00p,2019-2020,Washington Wizards,133,Atlanta Hawks,152,,15567,State Farm Arena
2020-01-26,6:00p,2019-2020,Phoenix Suns,109,Memphis Grizzlies,114,,17214,FedExForum
2020-01-26,6:00p,2019-2020,Boston Celtics,108,New Orleans Pelicans,123,,16737,Smoothie King Center
2020-01-26,6:00p,2019-2020,Brooklyn Nets,97,New York Knicks,110,,17831,Madison Square Garden
2020-01-26,6:00p,2019-2020,Los Angeles Clippers,112,Orlando Magic,97,,15427,Amway Center
2020-01-26,9:00p,2019-2020,Indiana Pacers,129,Portland Trail Blazers,139,,19663,Moda Center
2020-01-27,7:00p,2019-2020,Cleveland Cavaliers,115,Detroit Pistons,100,,12597,Little Caesars Arena
2020-01-27,7:30p,2019-2020,Orlando Magic,92,Miami Heat,113,,19600,American Airlines Arena
2020-01-27,8:00p,2019-2020,San Antonio Spurs,109,Chicago Bulls,110,,16071,United Center
2020-01-27,8:00p,2019-2020,Sacramento Kings,133,Minnesota Timberwolves,129,OT,13449,Target Center
2020-01-27,8:00p,2019-2020,Dallas Mavericks,107,Oklahoma City Thunder,97,,18203,Chesapeake Energy Arena
2020-01-27,9:00p,2019-2020,Houston Rockets,126,Utah Jazz,117,,18306,Vivint Smart Home Arena
2020-01-28,7:00p,2019-2020,New York Knicks,92,Charlotte Hornets,97,,14342,Spectrum Center
2020-01-28,7:00p,2019-2020,Golden State Warriors,104,Philadelphia 76ers,115,,20854,Wells Fargo Center
2020-01-28,7:30p,2019-2020,New Orleans Pelicans,125,Cleveland Cavaliers,111,,19432,Rocket Mortgage FieldHouse
2020-01-28,7:30p,2019-2020,Atlanta Hawks,114,Toronto Raptors,130,,19800,Scotiabank Arena
2020-01-28,8:00p,2019-2020,Denver Nuggets,96,Memphis Grizzlies,104,,14365,FedExForum
2020-01-28,8:00p,2019-2020,Boston Celtics,109,Miami Heat,101,,19704,American Airlines Arena
2020-01-28,8:00p,2019-2020,Washington Wizards,131,Milwaukee Bucks,151,,17681,Fiserv Forum
2020-01-28,8:30p,2019-2020,Phoenix Suns,133,Dallas Mavericks,104,,20216,American Airlines Center
2020-01-29,7:00p,2019-2020,Chicago Bulls,106,Indiana Pacers,115,OT,17923,Bankers Life Fieldhouse
2020-01-29,7:30p,2019-2020,Detroit Pistons,115,Brooklyn Nets,125,,14275,Barclays Center
2020-01-29,7:30p,2019-2020,Memphis Grizzlies,127,New York Knicks,106,,18768,Madison Square Garden
2020-01-29,8:30p,2019-2020,Utah Jazz,120,San Antonio Spurs,127,,17887,AT&T Center
2020-01-29,10:00p,2019-2020,Houston Rockets,112,Portland Trail Blazers,125,,19393,Moda Center
2020-01-29,10:00p,2019-2020,Oklahoma City Thunder,120,Sacramento Kings,100,,16935,Golden 1 Center
2020-01-30,7:00p,2019-2020,Toronto Raptors,115,Cleveland Cavaliers,109,,17695,Rocket Mortgage FieldHouse
2020-01-30,7:00p,2019-2020,Charlotte Hornets,107,Washington Wizards,121,,15013,Capital One Arena
2020-01-30,7:30p,2019-2020,Philadelphia 76ers,117,Atlanta Hawks,127,,15227,State Farm Arena
2020-01-30,8:00p,2019-2020,Golden State Warriors,104,Boston Celtics,119,,19156,TD Garden
2020-01-30,10:30p,2019-2020,Utah Jazz,100,Denver Nuggets,106,,19520,Pepsi Center
2020-01-30,10:30p,2019-2020,Sacramento Kings,124,Los Angeles Clippers,103,,19068,Staples Center
2020-01-31,7:00p,2019-2020,Toronto Raptors,105,Detroit Pistons,92,,17356,Little Caesars Arena
2020-01-31,7:30p,2019-2020,Chicago Bulls,118,Brooklyn Nets,133,,17732,Barclays Center
2020-01-31,7:30p,2019-2020,Dallas Mavericks,121,Houston Rockets,128,,18055,Toyota Center
2020-01-31,8:00p,2019-2020,Memphis Grizzlies,111,New Orleans Pelicans,139,,18362,Smoothie King Center
2020-01-31,9:00p,2019-2020,Denver Nuggets,127,Milwaukee Bucks,115,,18141,Fiserv Forum
2020-01-31,9:00p,2019-2020,Oklahoma City Thunder,111,Phoenix Suns,107,,17260,Talking Stick Resort Arena
2020-01-31,10:30p,2019-2020,Portland Trail Blazers,127,Los Angeles Lakers,119,,18997,Staples Center
2020-02-01,3:30p,2019-2020,Minnesota Timberwolves,106,Los Angeles Clippers,118,,19068,Staples Center
2020-02-01,7:00p,2019-2020,New York Knicks,92,Indiana Pacers,85,,17923,Bankers Life Fieldhouse
2020-02-01,7:00p,2019-2020,Miami Heat,102,Orlando Magic,89,,18846,Amway Center
2020-02-01,8:00p,2019-2020,Golden State Warriors,131,Cleveland Cavaliers,112,,18410,Rocket Mortgage FieldHouse
2020-02-01,8:00p,2019-2020,Brooklyn Nets,107,Washington Wizards,113,,18196,Capital One Arena
2020-02-01,8:30p,2019-2020,Philadelphia 76ers,95,Boston Celtics,116,,19156,TD Garden
2020-02-01,8:30p,2019-2020,Atlanta Hawks,100,Dallas Mavericks,123,,20328,American Airlines Center
2020-02-01,9:00p,2019-2020,Charlotte Hornets,90,San Antonio Spurs,114,,18615,AT&T Center
2020-02-01,10:00p,2019-2020,Los Angeles Lakers,129,Sacramento Kings,113,,17583,Golden 1 Center
2020-02-01,10:30p,2019-2020,Utah Jazz,107,Portland Trail Blazers,124,,19603,Moda Center
2020-02-02,12:30p,2019-2020,Denver Nuggets,123,Detroit Pistons,128,OT,15488,Little Caesars Arena
2020-02-02,2:00p,2019-2020,New Orleans Pelicans,109,Houston Rockets,117,,18055,Toyota Center
2020-02-02,2:00p,2019-2020,Phoenix Suns,108,Milwaukee Bucks,129,,17754,Fiserv Forum
2020-02-02,3:00p,2019-2020,Chicago Bulls,102,Toronto Raptors,129,,19800,Scotiabank Arena
2020-02-03,7:00p,2019-2020,Orlando Magic,112,Charlotte Hornets,100,,12337,Spectrum Center
2020-02-03,7:00p,2019-2020,New York Knicks,139,Cleveland Cavaliers,134,OT,16303,Rocket Mortgage FieldHouse
2020-02-03,7:00p,2019-2020,Dallas Mavericks,112,Indiana Pacers,103,,15086,Bankers Life Fieldhouse
2020-02-03,7:00p,2019-2020,Golden State Warriors,125,Washington Wizards,117,,17120,Capital One Arena
2020-02-03,7:30p,2019-2020,Boston Celtics,123,Atlanta Hawks,115,,16231,State Farm Arena
2020-02-03,7:30p,2019-2020,Phoenix Suns,97,Brooklyn Nets,119,,14891,Barclays Center
2020-02-03,7:30p,2019-2020,Philadelphia 76ers,106,Miami Heat,137,,19725,American Airlines Arena
2020-02-03,8:00p,2019-2020,Detroit Pistons,82,Memphis Grizzlies,96,,14597,FedExForum
2020-02-03,10:00p,2019-2020,Minnesota Timberwolves,109,Sacramento Kings,113,,15819,Golden 1 Center
2020-02-03,10:30p,2019-2020,San Antonio Spurs,105,Los Angeles Clippers,108,,19068,Staples Center
2020-02-04,7:30p,2019-2020,Milwaukee Bucks,120,New Orleans Pelicans,108,,15424,Smoothie King Center
2020-02-04,8:00p,2019-2020,Charlotte Hornets,110,Houston Rockets,125,,18055,Toyota Center
2020-02-04,9:00p,2019-2020,Portland Trail Blazers,99,Denver Nuggets,127,,19520,Pepsi Center
2020-02-04,10:00p,2019-2020,San Antonio Spurs,102,Los Angeles Lakers,129,,18997,Staples Center
2020-02-05,7:00p,2019-2020,Phoenix Suns,108,Detroit Pistons,116,,13707,Little Caesars Arena
2020-02-05,7:30p,2019-2020,Orlando Magic,100,Boston Celtics,116,,19156,TD Garden
2020-02-05,7:30p,2019-2020,Golden State Warriors,88,Brooklyn Nets,129,,14352,Barclays Center
2020-02-05,7:30p,2019-2020,Indiana Pacers,118,Toronto Raptors,119,,19800,Scotiabank Arena
2020-02-05,8:00p,2019-2020,Atlanta Hawks,127,Minnesota Timberwolves,120,,10779,Target Center
2020-02-05,8:00p,2019-2020,Cleveland Cavaliers,103,Oklahoma City Thunder,109,,18203,Chesapeake Energy Arena
2020-02-05,8:30p,2019-2020,Memphis Grizzlies,121,Dallas Mavericks,107,,20069,American Airlines Center
2020-02-05,9:00p,2019-2020,Denver Nuggets,98,Utah Jazz,95,,18306,Vivint Smart Home Arena
2020-02-05,10:00p,2019-2020,Miami Heat,111,Los Angeles Clippers,128,,19068,Staples Center
2020-02-06,7:30p,2019-2020,Orlando Magic,103,New York Knicks,105,,18895,Madison Square Garden
2020-02-06,8:00p,2019-2020,New Orleans Pelicans,125,Chicago Bulls,119,,18247,United Center
2020-02-06,8:00p,2019-2020,Philadelphia 76ers,101,Milwaukee Bucks,112,,17928,Fiserv Forum
2020-02-06,10:00p,2019-2020,San Antonio Spurs,117,Portland Trail Blazers,125,,19653,Moda Center
2020-02-06,10:30p,2019-2020,Houston Rockets,121,Los Angeles Lakers,111,,18997,Staples Center
2020-02-07,7:00p,2019-2020,Memphis Grizzlies,107,Philadelphia 76ers,119,,20779,Wells Fargo Center
2020-02-07,7:00p,2019-2020,Dallas Mavericks,118,Washington Wizards,119,,20476,Capital One Arena
2020-02-07,7:30p,2019-2020,Atlanta Hawks,107,Boston Celtics,112,,19156,TD Garden
2020-02-07,8:00p,2019-2020,Toronto Raptors,115,Indiana Pacers,106,,17028,Bankers Life Fieldhouse
2020-02-07,8:00p,2019-2020,Detroit Pistons,101,Oklahoma City Thunder,108,,18203,Chesapeake Energy Arena
2020-02-07,9:00p,2019-2020,Houston Rockets,91,Phoenix Suns,127,,17043,Talking Stick Resort Arena
2020-02-07,10:00p,2019-2020,Miami Heat,97,Sacramento Kings,105,,16760,Golden 1 Center
2020-02-07,10:30p,2019-2020,Portland Trail Blazers,114,Utah Jazz,117,,18306,Vivint Smart Home Arena
2020-02-08,5:00p,2019-2020,Milwaukee Bucks,111,Orlando Magic,95,,16632,Amway Center
2020-02-08,7:00p,2019-2020,Dallas Mavericks,116,Charlotte Hornets,100,,19370,Spectrum Center
2020-02-08,7:00p,2019-2020,New York Knicks,95,Detroit Pistons,92,,15980,Little Caesars Arena
2020-02-08,7:30p,2019-2020,New Orleans Pelicans,124,Indiana Pacers,117,,17923,Bankers Life Fieldhouse
2020-02-08,7:30p,2019-2020,Brooklyn Nets,118,Toronto Raptors,119,,19800,Scotiabank Arena
2020-02-08,8:00p,2019-2020,Los Angeles Clippers,115,Minnesota Timberwolves,142,,18978,Target Center
2020-02-08,8:30p,2019-2020,Los Angeles Lakers,125,Golden State Warriors,120,,18064,Chase Center
2020-02-08,9:00p,2019-2020,Denver Nuggets,117,Phoenix Suns,108,,16843,Talking Stick Resort Arena
2020-02-08,10:00p,2019-2020,San Antonio Spurs,102,Sacramento Kings,122,,16756,Golden 1 Center
2020-02-09,3:30p,2019-2020,Boston Celtics,112,Oklahoma City Thunder,111,,18203,Chesapeake Energy Arena
2020-02-09,6:00p,2019-2020,New York Knicks,135,Atlanta Hawks,140,2OT,16309,State Farm Arena
2020-02-09,6:00p,2019-2020,Chicago Bulls,111,Philadelphia 76ers,118,,21018,Wells Fargo Center
2020-02-09,6:00p,2019-2020,Memphis Grizzlies,106,Washington Wizards,99,,17251,Capital One Arena
2020-02-09,7:00p,2019-2020,Utah Jazz,114,Houston Rockets,113,,18055,Toyota Center
2020-02-09,7:30p,2019-2020,Los Angeles Clippers,133,Cleveland Cavaliers,92,,17240,Rocket Mortgage FieldHouse
2020-02-09,9:00p,2019-2020,Miami Heat,109,Portland Trail Blazers,115,,19726,Moda Center
2020-02-10,7:00p,2019-2020,Charlotte Hornets,87,Detroit Pistons,76,,13941,Little Caesars Arena
2020-02-10,7:00p,2019-2020,Brooklyn Nets,106,Indiana Pacers,105,,16761,Bankers Life Fieldhouse
2020-02-10,7:00p,2019-2020,Atlanta Hawks,126,Orlando Magic,135,,17076,Amway Center
2020-02-10,7:30p,2019-2020,Minnesota Timberwolves,126,Toronto Raptors,137,,19800,Scotiabank Arena
2020-02-10,8:00p,2019-2020,Sacramento Kings,111,Milwaukee Bucks,123,,17463,Fiserv Forum
2020-02-10,8:30p,2019-2020,Utah Jazz,123,Dallas Mavericks,119,,19793,American Airlines Center
2020-02-10,9:00p,2019-2020,San Antonio Spurs,120,Denver Nuggets,127,,19520,Pepsi Center
2020-02-10,10:30p,2019-2020,Miami Heat,113,Golden State Warriors,101,,18064,Chase Center
2020-02-10,10:30p,2019-2020,Phoenix Suns,100,Los Angeles Lakers,125,,18997,Staples Center
2020-02-11,7:00p,2019-2020,Los Angeles Clippers,103,Philadelphia 76ers,110,,20730,Wells Fargo Center
2020-02-11,7:00p,2019-2020,Chicago Bulls,114,Washington Wizards,126,,15135,Capital One Arena
2020-02-11,8:00p,2019-2020,Portland Trail Blazers,117,New Orleans Pelicans,138,,15739,Smoothie King Center
2020-02-11,8:00p,2019-2020,San Antonio Spurs,114,Oklahoma City Thunder,106,,18203,Chesapeake Energy Arena
2020-02-11,9:30p,2019-2020,Boston Celtics,105,Houston Rockets,116,,18055,Toyota Center
2020-02-12,7:00p,2019-2020,Atlanta Hawks,105,Cleveland Cavaliers,127,,16200,Rocket Mortgage FieldHouse
2020-02-12,7:00p,2019-2020,Detroit Pistons,112,Orlando Magic,116,OT,16607,Amway Center
2020-02-12,7:30p,2019-2020,Toronto Raptors,91,Brooklyn Nets,101,,15823,Barclays Center
2020-02-12,7:30p,2019-2020,Milwaukee Bucks,111,Indiana Pacers,118,,17018,Bankers Life Fieldhouse
2020-02-12,7:30p,2019-2020,Washington Wizards,114,New York Knicks,96,,18835,Madison Square Garden
2020-02-12,8:00p,2019-2020,Portland Trail Blazers,104,Memphis Grizzlies,111,,16889,FedExForum
2020-02-12,8:00p,2019-2020,Charlotte Hornets,115,Minnesota Timberwolves,108,,18978,Target Center
2020-02-12,8:30p,2019-2020,Sacramento Kings,111,Dallas Mavericks,130,,19842,American Airlines Center
2020-02-12,9:00p,2019-2020,Golden State Warriors,106,Phoenix Suns,112,,15216,Talking Stick Resort Arena
2020-02-12,9:00p,2019-2020,Miami Heat,101,Utah Jazz,116,,18306,Vivint Smart Home Arena
2020-02-12,10:00p,2019-2020,Los Angeles Lakers,120,Denver Nuggets,116,OT,19860,Pepsi Center
2020-02-13,8:00p,2019-2020,Los Angeles Clippers,133,Boston Celtics,141,2OT,19156,TD Garden
2020-02-13,8:00p,2019-2020,Oklahoma City Thunder,123,New Orleans Pelicans,118,,17865,Smoothie King Center
2020-02-20,7:00p,2019-2020,Milwaukee Bucks,126,Detroit Pistons,106,,16097,Little Caesars Arena
2020-02-20,7:30p,2019-2020,Miami Heat,124,Atlanta Hawks,129,,17356,State Farm Arena
2020-02-20,8:00p,2019-2020,Charlotte Hornets,103,Chicago Bulls,93,,17463,United Center
2020-02-20,8:00p,2019-2020,Brooklyn Nets,104,Philadelphia 76ers,112,OT,20806,Wells Fargo Center
2020-02-20,10:00p,2019-2020,Memphis Grizzlies,125,Sacramento Kings,129,,17078,Golden 1 Center
2020-02-20,10:30p,2019-2020,Houston Rockets,135,Golden State Warriors,105,,18064,Chase Center
2020-02-21,7:00p,2019-2020,Dallas Mavericks,122,Orlando Magic,106,,18846,Amway Center
2020-02-21,7:00p,2019-2020,Cleveland Cavaliers,113,Washington Wizards,108,,18895,Capital One Arena
2020-02-21,7:30p,2019-2020,Indiana Pacers,106,New York Knicks,98,,19812,Madison Square Garden
2020-02-21,7:30p,2019-2020,Phoenix Suns,101,Toronto Raptors,118,,19800,Scotiabank Arena
2020-02-21,8:00p,2019-2020,Boston Celtics,127,Minnesota Timberwolves,117,,18978,Target Center
2020-02-21,8:00p,2019-2020,Denver Nuggets,101,Oklahoma City Thunder,113,,18203,Chesapeake Energy Arena
2020-02-21,9:00p,2019-2020,San Antonio Spurs,113,Utah Jazz,104,,18306,Vivint Smart Home Arena
2020-02-21,10:30p,2019-2020,Memphis Grizzlies,105,Los Angeles Lakers,117,,18997,Staples Center
2020-02-21,10:30p,2019-2020,New Orleans Pelicans,128,Portland Trail Blazers,115,,19946,Moda Center
2020-02-22,3:30p,2019-2020,Sacramento Kings,112,Los Angeles Clippers,103,,19068,Staples Center
2020-02-22,7:00p,2019-2020,Brooklyn Nets,115,Charlotte Hornets,86,,19079,Spectrum Center
2020-02-22,7:30p,2019-2020,Dallas Mavericks,107,Atlanta Hawks,111,,17050,State Farm Arena
2020-02-22,8:00p,2019-2020,Phoenix Suns,112,Chicago Bulls,104,,20506,United Center
2020-02-22,8:00p,2019-2020,Cleveland Cavaliers,105,Miami Heat,124,,19754,American Airlines Arena
2020-02-22,8:30p,2019-2020,Philadelphia 76ers,98,Milwaukee Bucks,119,,18290,Fiserv Forum
2020-02-22,9:00p,2019-2020,Houston Rockets,120,Utah Jazz,110,,18306,Vivint Smart Home Arena
2020-02-23,3:30p,2019-2020,Boston Celtics,112,Los Angeles Lakers,114,,18997,Staples Center
2020-02-23,6:00p,2019-2020,Minnesota Timberwolves,116,Denver Nuggets,128,,19626,Pepsi Center
2020-02-23,6:00p,2019-2020,Indiana Pacers,81,Toronto Raptors,127,,19800,Scotiabank Arena
2020-02-23,7:00p,2019-2020,Washington Wizards,117,Chicago Bulls,126,,18024,United Center
2020-02-23,7:00p,2019-2020,San Antonio Spurs,103,Oklahoma City Thunder,131,,18203,Chesapeake Energy Arena
2020-02-23,8:30p,2019-2020,New Orleans Pelicans,115,Golden State Warriors,101,,18064,Chase Center
2020-02-23,9:00p,2019-2020,Detroit Pistons,104,Portland Trail Blazers,107,,19393,Moda Center
2020-02-24,7:00p,2019-2020,Miami Heat,119,Cleveland Cavaliers,125,OT,17336,Rocket Mortgage FieldHouse
2020-02-24,7:00p,2019-2020,Atlanta Hawks,112,Philadelphia 76ers,129,,20836,Wells Fargo Center
