GameDate,GameStartET,DateId,VisitorTeamName,VisitorPoints,HomeTeamName,HomePoints,Overtime,Attendance,ArenaName
2019-01-13,8:00p,256,Portland Trail Blazers,113,Denver Nuggets,116,,19520,Pepsi Center
2019-01-13,9:30p,256,Cleveland Cavaliers,101,Los Angeles Lakers,95,,18997,Staples Center
2019-01-14,7:30p,257,Boston Celtics,102,Brooklyn Nets,109,,16247,Barclays Center
2019-01-14,8:00p,257,Memphis Grizzlies,94,Houston Rockets,112,,18055,Toyota Center
2019-01-14,8:30p,257,Charlotte Hornets,108,San Antonio Spurs,93,,18354,AT&T Center
2019-01-14,9:00p,257,Detroit Pistons,94,Utah Jazz,100,,18306,Vivint Smart Home Arena
2019-01-14,10:00p,257,Portland Trail Blazers,107,Sacramento Kings,115,,17583,Golden 1 Center
2019-01-14,10:30p,257,New Orleans Pelicans,121,Los Angeles Clippers,117,,15283,Staples Center
2019-01-15,7:00p,258,Phoenix Suns,97,Indiana Pacers,131,,15698,Bankers Life Fieldhouse
2019-01-15,7:00p,258,Minnesota Timberwolves,107,Philadelphia 76ers,149,,20265,Wells Fargo Center
2019-01-15,7:30p,258,Oklahoma City Thunder,126,Atlanta Hawks,142,,15045,State Farm Arena
2019-01-15,8:00p,258,Miami Heat,86,Milwaukee Bucks,124,,17626,Fiserv Forum
2019-01-15,9:00p,258,Golden State Warriors,142,Denver Nuggets,111,,19896,Pepsi Center
2019-01-15,10:30p,258,Chicago Bulls,100,Los Angeles Lakers,107,,18997,Staples Center
2019-01-16,7:00p,259,Orlando Magic,115,Detroit Pistons,120,OT,14019,Little Caesars Arena
2019-01-16,8:00p,259,Toronto Raptors,108,Boston Celtics,117,,18624,TD Garden
2019-01-16,8:00p,259,Brooklyn Nets,145,Houston Rockets,142,OT,18055,Toyota Center
2019-01-16,8:00p,259,Milwaukee Bucks,111,Memphis Grizzlies,101,,14921,FedExForum
2019-01-16,8:30p,259,San Antonio Spurs,105,Dallas Mavericks,101,,20214,American Airlines Center
2019-01-16,10:00p,259,Cleveland Cavaliers,112,Portland Trail Blazers,129,,19089,Moda Center
2019-01-16,10:30p,259,New Orleans Pelicans,140,Golden State Warriors,147,,19596,Chase Center
2019-01-16,10:30p,259,Utah Jazz,129,Los Angeles Clippers,109,,15535,Staples Center
2019-01-17,3:00p,260,New York Knicks,100,Washington Wizards,101,,19078,Capital One Arena
2019-01-17,7:00p,260,Sacramento Kings,95,Charlotte Hornets,114,,15431,Spectrum Center
2019-01-17,7:00p,260,Philadelphia 76ers,120,Indiana Pacers,96,,16007,Bankers Life Fieldhouse
2019-01-17,7:30p,260,Phoenix Suns,109,Toronto Raptors,111,,19800,Scotiabank Arena
2019-01-17,9:00p,260,Chicago Bulls,105,Denver Nuggets,135,,17289,Pepsi Center
2019-01-17,9:30p,260,Los Angeles Lakers,138,Oklahoma City Thunder,128,OT,18203,Chesapeake Energy Arena
2019-01-18,7:00p,261,Memphis Grizzlies,116,Boston Celtics,122,,18624,TD Garden
2019-01-18,7:00p,261,Miami Heat,93,Detroit Pistons,98,,17228,Little Caesars Arena
2019-01-18,7:00p,261,Brooklyn Nets,117,Orlando Magic,115,,17840,Amway Center
2019-01-18,8:00p,261,San Antonio Spurs,116,Minnesota Timberwolves,113,,17222,Target Center
2019-01-18,9:00p,261,Cleveland Cavaliers,99,Utah Jazz,115,,18306,Vivint Smart Home Arena
2019-01-18,10:30p,261,Golden State Warriors,112,Los Angeles Clippers,94,,19068,Staples Center
2019-01-18,10:30p,261,New Orleans Pelicans,112,Portland Trail Blazers,128,,19598,Moda Center
2019-01-19,3:30p,262,Oklahoma City Thunder,117,Philadelphia 76ers,115,,20646,Wells Fargo Center
2019-01-19,5:00p,262,Phoenix Suns,115,Charlotte Hornets,135,,19278,Spectrum Center
2019-01-19,7:00p,262,Sacramento Kings,103,Detroit Pistons,101,,15377,Little Caesars Arena
2019-01-19,7:00p,262,Dallas Mavericks,99,Indiana Pacers,111,,17508,Bankers Life Fieldhouse
2019-01-19,7:00p,262,Milwaukee Bucks,118,Orlando Magic,108,,18846,Amway Center
2019-01-19,7:30p,262,Boston Celtics,113,Atlanta Hawks,105,,16626,State Farm Arena
2019-01-19,7:30p,262,Memphis Grizzlies,90,Toronto Raptors,119,,19800,Scotiabank Arena
2019-01-19,8:00p,262,Miami Heat,117,Chicago Bulls,103,,20926,United Center
2019-01-19,8:30p,262,Los Angeles Lakers,134,Houston Rockets,138,OT,18055,Toyota Center
2019-01-19,10:00p,262,Cleveland Cavaliers,102,Denver Nuggets,124,,19520,Pepsi Center
2019-01-20,6:00p,263,Charlotte Hornets,95,Indiana Pacers,120,,15015,Bankers Life Fieldhouse
2019-01-20,7:00p,263,Phoenix Suns,114,Minnesota Timberwolves,116,,14607,Target Center
2019-01-20,7:00p,263,Los Angeles Clippers,103,San Antonio Spurs,95,,18354,AT&T Center
2019-01-21,12:30p,264,Oklahoma City Thunder,127,New York Knicks,109,,19493,Madison Square Garden
2019-01-21,1:00p,264,Chicago Bulls,104,Cleveland Cavaliers,88,,19432,Rocket Mortgage FieldHouse
2019-01-21,2:00p,264,Dallas Mavericks,106,Milwaukee Bucks,116,,17963,Fiserv Forum
2019-01-21,2:00p,264,Detroit Pistons,87,Washington Wizards,101,,16229,Capital One Arena
2019-01-21,3:00p,264,Orlando Magic,122,Atlanta Hawks,103,,16611,State Farm Arena
2019-01-21,3:30p,264,Sacramento Kings,94,Brooklyn Nets,123,,14233,Barclays Center
2019-01-21,5:30p,264,New Orleans Pelicans,105,Memphis Grizzlies,85,,17794,FedExForum
2019-01-21,6:00p,264,Miami Heat,99,Boston Celtics,107,,18624,TD Garden
2019-01-21,8:00p,264,Houston Rockets,93,Philadelphia 76ers,121,,20313,Wells Fargo Center
2019-01-21,9:00p,264,Portland Trail Blazers,109,Utah Jazz,104,,18306,Vivint Smart Home Arena
2019-01-21,10:30p,264,Golden State Warriors,130,Los Angeles Lakers,111,,18997,Staples Center
2019-01-22,7:00p,265,Sacramento Kings,105,Toronto Raptors,120,,19800,Scotiabank Arena
2019-01-22,8:00p,265,Portland Trail Blazers,114,Oklahoma City Thunder,123,,18203,Chesapeake Energy Arena
2019-01-22,8:30p,265,Los Angeles Clippers,98,Dallas Mavericks,106,,19466,American Airlines Center
2019-01-22,9:00p,265,Minnesota Timberwolves,118,Phoenix Suns,91,,14460,Talking Stick Resort Arena
2019-01-23,7:00p,266,Toronto Raptors,106,Indiana Pacers,110,,16879,Bankers Life Fieldhouse
2019-01-23,7:30p,266,Cleveland Cavaliers,103,Boston Celtics,123,,18624,TD Garden
2019-01-23,7:30p,266,Orlando Magic,110,Brooklyn Nets,114,,13185,Barclays Center
2019-01-23,7:30p,266,Los Angeles Clippers,111,Miami Heat,99,,19600,American Airlines Arena
2019-01-23,7:30p,266,Houston Rockets,114,New York Knicks,110,,18819,Madison Square Garden
2019-01-23,8:00p,266,Atlanta Hawks,121,Chicago Bulls,101,,18223,United Center
2019-01-23,8:00p,266,Charlotte Hornets,118,Memphis Grizzlies,107,,12863,FedExForum
2019-01-23,8:00p,266,Detroit Pistons,98,New Orleans Pelicans,94,,18181,Smoothie King Center
2019-01-23,8:00p,266,San Antonio Spurs,120,Philadelphia 76ers,122,,20339,Wells Fargo Center
2019-01-23,10:30p,266,Denver Nuggets,108,Utah Jazz,114,,18306,Vivint Smart Home Arena
2019-01-24,8:00p,267,New Orleans Pelicans,116,Oklahoma City Thunder,122,,18203,Chesapeake Energy Arena
2019-01-24,8:00p,267,Golden State Warriors,126,Washington Wizards,118,,20409,Capital One Arena
2019-01-24,9:00p,267,Portland Trail Blazers,120,Phoenix Suns,106,,15441,Talking Stick Resort Arena
2019-01-24,10:30p,267,Minnesota Timberwolves,120,Los Angeles Lakers,105,,18997,Staples Center
2019-01-25,7:00p,268,Washington Wizards,95,Orlando Magic,91,,17216,Amway Center
2019-01-25,7:30p,268,New York Knicks,99,Brooklyn Nets,109,,17033,Barclays Center
2019-01-25,7:30p,268,Miami Heat,100,Cleveland Cavaliers,94,,19432,Rocket Mortgage FieldHouse
2019-01-25,8:00p,268,Los Angeles Clippers,106,Chicago Bulls,101,,19354,United Center
2019-01-25,8:00p,268,Toronto Raptors,119,Houston Rockets,121,,18055,Toyota Center
2019-01-25,8:00p,268,Sacramento Kings,99,Memphis Grizzlies,96,,14486,FedExForum
2019-01-25,8:30p,268,Detroit Pistons,101,Dallas Mavericks,106,,20327,American Airlines Center
2019-01-25,8:30p,268,Charlotte Hornets,99,Milwaukee Bucks,108,,17803,Fiserv Forum
2019-01-25,9:00p,268,Phoenix Suns,95,Denver Nuggets,132,,17425,Pepsi Center
2019-01-25,9:00p,268,Minnesota Timberwolves,102,Utah Jazz,106,,18306,Vivint Smart Home Arena
2019-01-26,6:00p,269,San Antonio Spurs,126,New Orleans Pelicans,114,,17724,Smoothie King Center
2019-01-26,8:00p,269,Indiana Pacers,103,Memphis Grizzlies,106,,14486,FedExForum
2019-01-26,8:30p,269,Golden State Warriors,115,Boston Celtics,111,,18624,TD Garden
2019-01-26,9:00p,269,Philadelphia 76ers,110,Denver Nuggets,126,,19673,Pepsi Center
2019-01-26,10:00p,269,Atlanta Hawks,111,Portland Trail Blazers,120,,19629,Moda Center
2019-01-27,3:30p,270,Cleveland Cavaliers,104,Chicago Bulls,101,,19675,United Center
2019-01-27,3:30p,270,Sacramento Kings,108,Los Angeles Clippers,122,,19068,Staples Center
2019-01-27,6:00p,270,Milwaukee Bucks,112,Oklahoma City Thunder,118,,18203,Chesapeake Energy Arena
2019-01-27,7:00p,270,Toronto Raptors,123,Dallas Mavericks,120,,20308,American Airlines Center
2019-01-27,7:00p,270,Orlando Magic,98,Houston Rockets,103,,18055,Toyota Center
2019-01-27,7:00p,270,Utah Jazz,125,Minnesota Timberwolves,111,,14542,Target Center
2019-01-27,7:00p,270,Washington Wizards,119,San Antonio Spurs,132,,18354,AT&T Center
2019-01-27,7:30p,270,Miami Heat,106,New York Knicks,97,,18852,Madison Square Garden
2019-01-27,9:30p,270,Phoenix Suns,102,Los Angeles Lakers,116,,18997,Staples Center
2019-01-28,7:00p,271,New York Knicks,92,Charlotte Hornets,101,,13963,Spectrum Center
2019-01-28,7:00p,271,Golden State Warriors,132,Indiana Pacers,100,,17923,Bankers Life Fieldhouse
2019-01-28,7:30p,271,Brooklyn Nets,104,Boston Celtics,112,,18624,TD Garden
2019-01-28,8:00p,271,Denver Nuggets,95,Memphis Grizzlies,92,,12917,FedExForum
2019-01-28,10:30p,271,Atlanta Hawks,123,Los Angeles Clippers,118,,17382,Staples Center
2019-01-29,7:00p,272,Washington Wizards,113,Cleveland Cavaliers,116,,19432,Rocket Mortgage FieldHouse
2019-01-29,7:00p,272,Milwaukee Bucks,115,Detroit Pistons,105,,14187,Little Caesars Arena
2019-01-29,7:00p,272,Oklahoma City Thunder,126,Orlando Magic,117,,16341,Amway Center
2019-01-29,7:30p,272,Chicago Bulls,117,Brooklyn Nets,122,,12726,Barclays Center
2019-01-29,8:00p,272,New Orleans Pelicans,121,Houston Rockets,116,,18055,Toyota Center
2019-01-29,8:30p,272,Phoenix Suns,124,San Antonio Spurs,126,,18121,AT&T Center
2019-01-29,10:30p,272,Philadelphia 76ers,121,Los Angeles Lakers,105,,18997,Staples Center
2019-01-30,7:30p,273,Charlotte Hornets,94,Boston Celtics,126,,18624,TD Garden
2019-01-30,7:30p,273,Chicago Bulls,105,Miami Heat,89,,19600,American Airlines Arena
2019-01-30,7:30p,273,Dallas Mavericks,114,New York Knicks,90,,18842,Madison Square Garden
2019-01-30,8:00p,273,Memphis Grizzlies,97,Minnesota Timberwolves,99,OT,13615,Target Center
2019-01-30,8:00p,273,Denver Nuggets,105,New Orleans Pelicans,99,,14211,Smoothie King Center
2019-01-30,8:00p,273,Indiana Pacers,89,Washington Wizards,107,,15354,Capital One Arena
2019-01-30,10:00p,273,Atlanta Hawks,113,Sacramento Kings,135,,17583,Golden 1 Center
2019-01-30,10:30p,273,Utah Jazz,105,Portland Trail Blazers,132,,19393,Moda Center
2019-01-31,7:00p,274,Dallas Mavericks,89,Detroit Pistons,93,,14075,Little Caesars Arena
2019-01-31,7:00p,274,Indiana Pacers,100,Orlando Magic,107,,16625,Amway Center
2019-01-31,8:00p,274,Milwaukee Bucks,105,Toronto Raptors,92,,19800,Scotiabank Arena
2019-01-31,8:30p,274,Brooklyn Nets,114,San Antonio Spurs,117,,18057,AT&T Center
2019-01-31,10:30p,274,Philadelphia 76ers,113,Golden State Warriors,104,,19596,Chase Center
2019-01-31,10:30p,274,Los Angeles Lakers,123,Los Angeles Clippers,120,OT,19068,Staples Center
2019-02-01,7:00p,275,Memphis Grizzlies,92,Charlotte Hornets,100,,15387,Spectrum Center
2019-02-01,7:30p,275,Boston Celtics,113,New York Knicks,99,,18343,Madison Square Garden
2019-02-01,8:00p,275,Oklahoma City Thunder,118,Miami Heat,102,,19600,American Airlines Arena
2019-02-01,9:00p,275,Atlanta Hawks,112,Utah Jazz,128,,18306,Vivint Smart Home Arena
2019-02-01,10:00p,275,Houston Rockets,122,Denver Nuggets,136,,20106,Pepsi Center
2019-02-02,5:00p,276,Los Angeles Clippers,111,Detroit Pistons,101,,17862,Little Caesars Arena
2019-02-02,7:00p,276,Chicago Bulls,118,Charlotte Hornets,125,,19114,Spectrum Center
2019-02-02,7:00p,276,Brooklyn Nets,89,Orlando Magic,102,,17385,Amway Center
2019-02-02,7:00p,276,Milwaukee Bucks,131,Washington Wizards,115,,20409,Capital One Arena
2019-02-02,7:30p,276,Dallas Mavericks,111,Cleveland Cavaliers,98,,19432,Rocket Mortgage FieldHouse
2019-02-02,7:30p,276,Indiana Pacers,95,Miami Heat,88,,19600,American Airlines Arena
2019-02-02,8:30p,276,Los Angeles Lakers,101,Golden State Warriors,115,,19596,Chase Center
2019-02-02,8:30p,276,New Orleans Pelicans,108,San Antonio Spurs,113,,18354,AT&T Center
2019-02-02,9:00p,276,Denver Nuggets,107,Minnesota Timberwolves,106,,17208,Target Center
2019-02-02,9:00p,276,Atlanta Hawks,118,Phoenix Suns,112,,15534,Talking Stick Resort Arena
2019-02-02,9:00p,276,Houston Rockets,125,Utah Jazz,98,,18306,Vivint Smart Home Arena
2019-02-02,10:00p,276,Philadelphia 76ers,108,Sacramento Kings,115,,17583,Golden 1 Center
2019-02-03,1:00p,277,Memphis Grizzlies,96,New York Knicks,84,,17025,Madison Square Garden
2019-02-03,2:00p,277,Oklahoma City Thunder,129,Boston Celtics,134,,18624,TD Garden
2019-02-03,3:00p,277,Los Angeles Clippers,103,Toronto Raptors,121,,19800,Scotiabank Arena
2019-02-04,7:00p,278,Denver Nuggets,103,Detroit Pistons,129,,12589,Little Caesars Arena
2019-02-04,7:00p,278,Atlanta Hawks,137,Washington Wizards,129,,15025,Capital One Arena
2019-02-04,7:30p,278,Milwaukee Bucks,113,Brooklyn Nets,94,,16209,Barclays Center
2019-02-04,8:00p,278,Indiana Pacers,109,New Orleans Pelicans,107,,15780,Smoothie King Center
2019-02-04,9:00p,278,Houston Rockets,118,Phoenix Suns,110,,15740,Talking Stick Resort Arena
2019-02-04,10:00p,278,San Antonio Spurs,112,Sacramento Kings,127,,16245,Golden 1 Center
2019-02-05,7:00p,279,Los Angeles Clippers,117,Charlotte Hornets,115,,14300,Spectrum Center
2019-02-05,7:00p,279,Boston Celtics,103,Cleveland Cavaliers,96,,19432,Rocket Mortgage FieldHouse
2019-02-05,7:00p,279,Los Angeles Lakers,94,Indiana Pacers,136,,17265,Bankers Life Fieldhouse
2019-02-05,7:30p,279,Detroit Pistons,105,New York Knicks,92,,17853,Madison Square Garden
2019-02-05,8:00p,279,Minnesota Timberwolves,106,Memphis Grizzlies,108,,13454,FedExForum
2019-02-05,8:00p,279,Orlando Magic,122,Oklahoma City Thunder,132,,18203,Chesapeake Energy Arena
2019-02-05,8:00p,279,Toronto Raptors,119,Philadelphia 76ers,107,,20472,Wells Fargo Center
2019-02-05,10:30p,279,Miami Heat,118,Portland Trail Blazers,108,,19468,Moda Center
2019-02-06,7:30p,280,Denver Nuggets,130,Brooklyn Nets,135,,14516,Barclays Center
2019-02-06,8:00p,280,New Orleans Pelicans,125,Chicago Bulls,120,,18116,United Center
2019-02-06,8:00p,280,Washington Wizards,129,Milwaukee Bucks,148,,17360,Fiserv Forum
2019-02-06,8:30p,280,Charlotte Hornets,93,Dallas Mavericks,99,,19606,American Airlines Center
2019-02-06,9:00p,280,Phoenix Suns,88,Utah Jazz,116,,18306,Vivint Smart Home Arena
2019-02-06,10:00p,280,Houston Rockets,127,Sacramento Kings,101,,17583,Golden 1 Center
2019-02-06,10:30p,280,San Antonio Spurs,102,Golden State Warriors,141,,19596,Chase Center
2019-02-07,7:00p,281,Los Angeles Clippers,92,Indiana Pacers,116,,15756,Bankers Life Fieldhouse
2019-02-07,7:00p,281,Minnesota Timberwolves,112,Orlando Magic,122,,17184,Amway Center
2019-02-07,7:30p,281,Toronto Raptors,119,Atlanta Hawks,101,,16036,State Farm Arena
2019-02-07,8:00p,281,Los Angeles Lakers,129,Boston Celtics,128,,18624,TD Garden
2019-02-07,8:00p,281,Memphis Grizzlies,95,Oklahoma City Thunder,117,,18203,Chesapeake Energy Arena
2019-02-07,10:30p,281,San Antonio Spurs,118,Portland Trail Blazers,127,,19393,Moda Center
2019-02-08,7:00p,282,New York Knicks,103,Detroit Pistons,120,,14430,Little Caesars Arena
2019-02-08,7:00p,282,Denver Nuggets,110,Philadelphia 76ers,117,,20627,Wells Fargo Center
2019-02-08,7:00p,282,Cleveland Cavaliers,106,Washington Wizards,119,,16682,Capital One Arena
2019-02-08,7:30p,282,Chicago Bulls,125,Brooklyn Nets,106,,15267,Barclays Center
2019-02-08,8:30p,282,Milwaukee Bucks,122,Dallas Mavericks,107,,20420,American Airlines Center
2019-02-08,9:00p,282,Golden State Warriors,117,Phoenix Suns,107,,17081,Talking Stick Resort Arena
2019-02-08,9:30p,282,Minnesota Timberwolves,117,New Orleans Pelicans,122,,16980,Smoothie King Center
2019-02-08,10:00p,282,Miami Heat,96,Sacramento Kings,102,,17583,Golden 1 Center
2019-02-09,5:00p,283,San Antonio Spurs,105,Utah Jazz,125,,18306,Vivint Smart Home Arena
2019-02-09,7:00p,283,Cleveland Cavaliers,90,Indiana Pacers,105,,17923,Bankers Life Fieldhouse
2019-02-09,7:30p,283,Charlotte Hornets,129,Atlanta Hawks,120,,15048,State Farm Arena
2019-02-09,7:30p,283,Toronto Raptors,104,New York Knicks,99,,18886,Madison Square Garden
2019-02-09,8:00p,283,Los Angeles Clippers,123,Boston Celtics,112,,18624,TD Garden
2019-02-09,8:00p,283,Washington Wizards,134,Chicago Bulls,125,,19942,United Center
2019-02-09,8:00p,283,New Orleans Pelicans,90,Memphis Grizzlies,99,,16841,FedExForum
2019-02-09,8:30p,283,Oklahoma City Thunder,117,Houston Rockets,112,,18061,Toyota Center
2019-02-09,9:00p,283,Orlando Magic,103,Milwaukee Bucks,83,,17812,Fiserv Forum
2019-02-10,3:00p,284,Portland Trail Blazers,101,Dallas Mavericks,102,,20340,American Airlines Center
2019-02-10,3:30p,284,Los Angeles Lakers,120,Philadelphia 76ers,143,,20683,Wells Fargo Center
2019-02-10,6:00p,284,Phoenix Suns,104,Sacramento Kings,117,,17583,Golden 1 Center
2019-02-10,7:30p,284,Orlando Magic,124,Atlanta Hawks,108,,13370,State Farm Arena
2019-02-10,8:30p,284,Miami Heat,118,Golden State Warriors,120,,19596,Chase Center
2019-02-11,7:00p,285,New York Knicks,104,Cleveland Cavaliers,107,,19432,Rocket Mortgage FieldHouse
2019-02-11,7:00p,285,Washington Wizards,112,Detroit Pistons,121,,15246,Little Caesars Arena
2019-02-11,7:00p,285,Charlotte Hornets,90,Indiana Pacers,99,,15734,Bankers Life Fieldhouse
2019-02-11,7:30p,285,Brooklyn Nets,125,Toronto Raptors,127,,19800,Scotiabank Arena
2019-02-11,8:00p,285,Milwaukee Bucks,112,Chicago Bulls,99,,18833,United Center
2019-02-11,8:00p,285,Dallas Mavericks,104,Houston Rockets,120,,18055,Toyota Center
2019-02-11,8:00p,285,Los Angeles Clippers,120,Minnesota Timberwolves,130,,13782,Target Center
2019-02-11,8:00p,285,Portland Trail Blazers,111,Oklahoma City Thunder,120,,18203,Chesapeake Energy Arena
2019-02-11,9:00p,285,Miami Heat,87,Denver Nuggets,103,,18378,Pepsi Center
2019-02-12,7:30p,286,Los Angeles Lakers,113,Atlanta Hawks,117,,16824,State Farm Arena
2019-02-12,8:00p,286,San Antonio Spurs,108,Memphis Grizzlies,107,,13788,FedExForum
2019-02-12,8:00p,286,Orlando Magic,118,New Orleans Pelicans,88,,15733,Smoothie King Center
2019-02-12,8:00p,286,Boston Celtics,112,Philadelphia 76ers,109,,20582,Wells Fargo Center
2019-02-12,10:30p,286,Utah Jazz,108,Golden State Warriors,115,,19596,Chase Center
2019-02-13,7:00p,287,Brooklyn Nets,148,Cleveland Cavaliers,139,3OT,17434,Rocket Mortgage FieldHouse
2019-02-13,7:00p,287,Milwaukee Bucks,106,Indiana Pacers,97,,17311,Bankers Life Fieldhouse
2019-02-13,7:30p,287,Detroit Pistons,110,Boston Celtics,118,,18624,TD Garden
2019-02-13,7:30p,287,Philadelphia 76ers,126,New York Knicks,111,,18983,Madison Square Garden
2019-02-13,7:30p,287,Washington Wizards,120,Toronto Raptors,129,,19800,Scotiabank Arena
2019-02-13,8:00p,287,Memphis Grizzlies,110,Chicago Bulls,122,,19114,United Center
2019-02-13,8:00p,287,Houston Rockets,111,Minnesota Timberwolves,121,,15131,Target Center
2019-02-13,8:30p,287,Miami Heat,112,Dallas Mavericks,101,,20364,American Airlines Center
2019-02-13,9:00p,287,Sacramento Kings,118,Denver Nuggets,120,,17938,Pepsi Center
2019-02-13,10:30p,287,Phoenix Suns,107,Los Angeles Clippers,134,,17703,Staples Center
2019-02-13,10:30p,287,Golden State Warriors,107,Portland Trail Blazers,129,,19549,Moda Center
2019-02-14,7:00p,288,Charlotte Hornets,89,Orlando Magic,127,,18846,Amway Center
2019-02-14,7:30p,288,New York Knicks,106,Atlanta Hawks,91,,14179,State Farm Arena
2019-02-14,8:00p,288,Oklahoma City Thunder,122,New Orleans Pelicans,131,,15686,Smoothie King Center
2019-02-21,7:00p,289,Phoenix Suns,98,Cleveland Cavaliers,111,,19022,Rocket Mortgage FieldHouse
2019-02-21,7:00p,289,Miami Heat,102,Philadelphia 76ers,106,,20505,Wells Fargo Center
2019-02-21,7:30p,289,Portland Trail Blazers,113,Brooklyn Nets,99,,17732,Barclays Center
2019-02-21,8:00p,289,Boston Celtics,97,Milwaukee Bucks,98,,17926,Fiserv Forum
2019-02-21,10:30p,289,Sacramento Kings,123,Golden State Warriors,125,,19596,Chase Center
2019-02-21,10:30p,289,Houston Rockets,106,Los Angeles Lakers,111,,18997,Staples Center
2019-02-22,7:00p,290,Washington Wizards,110,Charlotte Hornets,123,,15572,Spectrum Center
2019-02-22,7:00p,290,New Orleans Pelicans,111,Indiana Pacers,126,,16962,Bankers Life Fieldhouse
2019-02-22,7:00p,290,Chicago Bulls,110,Orlando Magic,109,,18846,Amway Center
2019-02-22,7:00p,290,San Antonio Spurs,117,Toronto Raptors,120,,20058,Scotiabank Arena
2019-02-22,7:30p,290,Detroit Pistons,125,Atlanta Hawks,122,,14067,State Farm Arena
2019-02-22,7:30p,290,Minnesota Timberwolves,115,New York Knicks,104,,19096,Madison Square Garden
